age,embarked,fare,name,parch,passengerid,pclass,sex,sibsp,survived,test,ticket,train,family_size,title,ticket_number,group_size,family_size_cat,group_size_cat,is_alone,has_family,has_group,sex_0,sex_1,title_1,title_2,title_3,title_4,title_5,title_6,embarked_1,embarked_2,embarked_3,family_size_1,family_size_2,family_size_3,group_size_1,group_size_2,group_size_3,true_fare,true_fare_scaled,age_scaled,family_scaled,group_scaled
4.0,1.0,81.8583,"Dodge, Master. Washington",2,446,1,0,0,1,,33638,1.0,3,4,33638,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,27.29,0.21306995627732664,0.04797695102091946,0.20000000000000004,0.20000000000000004
13.0,1.0,19.5,"Mellinger, Miss. Madeleine Violet",1,447,2,1,0,1,,250644,1.0,2,3,250644,2,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,9.75,0.07612429731417863,0.16071652261054742,0.1,0.1
34.0,1.0,26.55,"Seward, Mr. Frederic Kimber",0,448,1,0,0,1,,113794,1.0,1,1,113794,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.423775522986346,0.0,0.0
5.0,2.0,19.2583,"Baclini, Miss. Marie Catherine",1,449,3,1,2,1,,2666,1.0,4,3,2666,4,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.81,0.037554653341661456,0.06050357008643368,0.30000000000000004,0.30000000000000004
52.0,1.0,30.5,"Peuchen, Major. Arthur Godfrey",0,450,1,0,0,1,,113786,1.0,1,5,113786,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,30.5,0.23813241723922546,0.6492546661656019,0.0,0.0
36.0,1.0,27.75,"West, Mr. Edwy Arthur",2,451,2,0,1,0,,C.A. 34651,1.0,4,1,34651,4,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6.94,0.054184884447220485,0.44882876111737446,0.30000000000000004,0.30000000000000004
30.0,1.0,19.9667,"Hagland, Mr. Ingvald Olai Olsen",0,452,3,0,1,0,,65303,1.0,2,1,65303,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19.97,0.15591817613991252,0.37366904672428913,0.1,0.0
30.0,2.0,27.75,"Foreman, Mr. Benjamin Laventall",0,453,1,0,0,0,,113051,1.0,1,1,113051,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,27.75,0.2166614615865084,0.37366904672428913,0.0,0.0
49.0,2.0,89.1042,"Goldenberg, Mr. Samuel L",0,454,1,0,1,1,,17453,1.0,2,1,17453,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.55,0.34782948157401616,0.6116748089690592,0.1,0.1
30.0,1.0,8.05,"Peduzzi, Mr. Joseph",0,455,3,0,0,0,,A/5 2817,1.0,1,1,2817,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
29.0,2.0,7.8958,"Jalsevac, Mr. Ivan",0,456,3,0,0,1,,349240,1.0,1,1,349240,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.3611424276587749,0.0,0.0
65.0,1.0,26.55,"Millet, Mr. Francis Davis",0,457,1,0,0,0,,13509,1.0,1,1,13509,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.8121007140172868,0.0,0.0
35.0,1.0,51.8625,"Kenyon, Mrs. Frederick R (Marion)",0,458,1,1,1,1,,17464,1.0,2,2,17464,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25.93,0.2024515927545284,0.43630214205186024,0.1,0.1
50.0,1.0,10.5,"Toomey, Miss. Ellen",0,459,2,1,0,1,,F.C.C. 13531,1.0,1,3,13531,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.6242014280345735,0.0,0.0
30.0,3.0,7.75,"O'Connor, Mr. Maurice",0,460,3,0,0,0,,371060,1.0,1,1,371060,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
48.0,1.0,26.55,"Anderson, Mr. Harry",0,461,1,0,0,1,,19952,1.0,1,1,19952,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.599148189903545,0.0,0.0
34.0,1.0,8.05,"Morley, Mr. William",0,462,3,0,0,0,,364506,1.0,1,1,364506,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.423775522986346,0.0,0.0
47.0,1.0,38.5,"Gee, Mr. Arthur H",0,463,1,0,0,0,,111320,1.0,1,1,111320,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,38.5,0.3005933791380387,0.5866215708380309,0.0,0.0
48.0,1.0,13.0,"Milling, Mr. Jacob Christian",0,464,2,0,0,0,,234360,1.0,1,1,234360,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.599148189903545,0.0,0.0
30.0,1.0,8.05,"Maisner, Mr. Simon",0,465,3,0,0,0,,A/S 2816,1.0,1,1,2816,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
38.0,1.0,7.05,"Goncalves, Mr. Manuel Estanslas",0,466,3,0,0,0,,SOTON/O.Q. 3101306,1.0,1,1,3101306,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.05,0.05504372267332916,0.4738819992484029,0.0,0.0
30.0,1.0,0.0,"Campbell, Mr. William",0,467,2,0,0,0,,239853,1.0,1,1,239853,3,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.37366904672428913,0.0,0.20000000000000004
56.0,1.0,26.55,"Smart, Mr. John Montgomery",0,468,1,0,0,0,,113792,1.0,1,1,113792,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.6993611424276588,0.0,0.0
30.0,3.0,7.725,"Scanlan, Mr. James",0,469,3,0,0,0,,36209,1.0,1,1,36209,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.72,0.06027482823235477,0.37366904672428913,0.0,0.0
0.75,2.0,19.2583,"Baclini, Miss. Helene Barbara",1,470,3,1,2,1,,2666,1.0,4,3,2666,4,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.81,0.037554653341661456,0.007265439057998245,0.30000000000000004,0.30000000000000004
30.0,1.0,7.25,"Keefe, Mr. Arthur",0,471,3,0,0,0,,323592,1.0,1,1,323592,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.25,0.056605246720799494,0.37366904672428913,0.0,0.0
38.0,1.0,8.6625,"Cacic, Mr. Luka",0,472,3,0,0,0,,315089,1.0,1,1,315089,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.4738819992484029,0.0,0.0
33.0,1.0,27.75,"West, Mrs. Edwy Arthur (Ada Mary Worth)",2,473,2,1,1,1,,C.A. 34651,1.0,4,2,34651,4,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6.94,0.054184884447220485,0.4112489039208318,0.30000000000000004,0.30000000000000004
23.0,2.0,13.7917,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,474,2,1,0,1,,SC/AH Basle 541,1.0,1,2,541,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,13.79,0.1076670830730793,0.28598271326568964,0.0,0.0
22.0,1.0,9.8375,"Strandberg, Miss. Ida Sofia",0,475,3,1,0,0,,7553,1.0,1,3,7553,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,9.84,0.07682698313554027,0.2734560942001754,0.0,0.0
30.0,1.0,52.0,"Clifford, Mr. George Quincy",0,476,1,0,0,0,,110465,1.0,1,1,110465,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.0,0.20299812617114302,0.37366904672428913,0.0,0.1
34.0,1.0,21.0,"Renouf, Mr. Peter Henry",0,477,2,0,1,0,,31027,1.0,2,1,31027,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.5,0.08198001249219238,0.423775522986346,0.1,0.1
29.0,1.0,7.0458,"Braund, Mr. Lewis Richard",0,478,3,0,1,0,,3460,1.0,2,1,3460,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7.05,0.05504372267332916,0.3611424276587749,0.1,0.0
22.0,1.0,7.5208,"Karlsson, Mr. Nils August",0,479,3,0,0,0,,350060,1.0,1,1,350060,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.52,0.058713304184884435,0.2734560942001754,0.0,0.0
2.0,1.0,12.2875,"Hirvonen, Miss. Hildur E",1,480,3,1,0,1,,3101298,1.0,2,3,3101298,2,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,6.14,0.04793878825733915,0.02292371288989102,0.1,0.1
9.0,1.0,46.9,"Goodwin, Master. Harold Victor",2,481,3,0,5,0,,CA 2144,1.0,8,4,2144,8,3,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5.86,0.045752654590880695,0.11061004634849055,0.7000000000000001,0.7000000000000001
30.0,1.0,0.0,"Frost, Mr. Anthony Wood ""Archie""",0,482,2,0,0,0,,239854,1.0,1,1,239854,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.37366904672428913,0.0,0.0
50.0,1.0,8.05,"Rouse, Mr. Richard Henry",0,483,3,0,0,0,,A/5 3594,1.0,1,1,3594,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.6242014280345735,0.0,0.0
63.0,1.0,9.5875,"Turkula, Mrs. (Hedwig)",0,484,3,1,0,1,,4134,1.0,1,2,4134,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,9.59,0.07487507807620236,0.7870474758862583,0.0,0.0
25.0,2.0,91.0792,"Bishop, Mr. Dickinson H",0,485,1,0,1,1,,11967,1.0,2,1,11967,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45.54,0.35555902560899433,0.311035951396718,0.1,0.1
21.0,1.0,25.4667,"Lefebre, Miss. Jeannie",1,486,3,1,3,0,,4133,1.0,5,3,4133,5,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,5.09,0.03974078700811992,0.2609294751346612,0.4,0.4
35.0,1.0,90.0,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0,487,1,1,1,1,,19943,1.0,2,2,19943,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,45.0,0.35134291068082446,0.43630214205186024,0.1,0.1
58.0,2.0,29.7,"Kent, Mr. Edward Austin",0,488,1,0,0,0,,11771,1.0,1,1,11771,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,29.7,0.23188632104934412,0.7244143805586872,0.0,0.0
30.0,1.0,8.05,"Somerton, Mr. Francis William",0,489,3,0,0,0,,A.5. 18509,1.0,1,1,18509,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
9.0,1.0,15.9,"Coutts, Master. Eden Leslie ""Neville""",1,490,3,0,1,1,,C.A. 37671,1.0,3,4,37671,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5.3,0.041380387257963766,0.11061004634849055,0.20000000000000004,0.20000000000000004
30.0,1.0,19.9667,"Hagland, Mr. Konrad Mathias Reiersen",0,491,3,0,1,0,,65304,1.0,2,1,65304,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19.97,0.15591817613991252,0.37366904672428913,0.1,0.0
21.0,1.0,7.25,"Windelov, Mr. Einar",0,492,3,0,0,0,,SOTON/OQ 3101317,1.0,1,1,3101317,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.25,0.056605246720799494,0.2609294751346612,0.0,0.0
55.0,1.0,30.5,"Molson, Mr. Harry Markland",0,493,1,0,0,0,,113787,1.0,1,1,113787,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,30.5,0.23813241723922546,0.6868345233621446,0.0,0.0
71.0,2.0,49.5042,"Artagaveytia, Mr. Ramon",0,494,1,0,0,0,,PC 17609,1.0,1,1,17609,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,49.5,0.3864772017489069,0.8872604284103721,0.0,0.0
21.0,1.0,8.05,"Stanley, Mr. Edward Roland",0,495,3,0,0,0,,A/4 45380,1.0,1,1,45380,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.2609294751346612,0.0,0.0
30.0,2.0,14.4583,"Yousseff, Mr. Gerious",0,496,3,0,0,0,,2627,1.0,1,1,2627,2,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.1
54.0,2.0,78.2667,"Eustis, Miss. Elizabeth Mussey",0,497,1,1,1,1,,36947,1.0,2,3,36947,2,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,39.13,0.30551217988757023,0.6743079042966303,0.1,0.1
30.0,1.0,15.1,"Shellard, Mr. Frederick William",0,498,3,0,0,0,,C.A. 6212,1.0,1,1,6212,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.55,0.058947532792004986,0.37366904672428913,0.0,0.1
25.0,1.0,151.55,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",2,499,1,1,1,0,,113781,1.0,4,2,113781,6,2,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25.26,0.1972204871955028,0.311035951396718,0.30000000000000004,0.5000000000000001
24.0,1.0,7.7958,"Svensson, Mr. Olof",0,500,3,0,0,0,,350035,1.0,1,1,350035,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.8,0.0608994378513429,0.2985093323312038,0.0,0.0
17.0,1.0,8.6625,"Calic, Mr. Petar",0,501,3,0,0,0,,315086,1.0,1,1,315086,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.2108229988726043,0.0,0.0
21.0,3.0,7.75,"Canavan, Miss. Mary",0,502,3,1,0,0,,364846,1.0,1,3,364846,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.2609294751346612,0.0,0.0
21.0,3.0,7.6292,"O'Sullivan, Miss. Bridget Mary",0,503,3,1,0,0,,330909,1.0,1,3,330909,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.63,0.05957214241099312,0.2609294751346612,0.0,0.0
37.0,1.0,9.5875,"Laitinen, Miss. Kristina Sofia",0,504,3,1,0,0,,4135,1.0,1,3,4135,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,9.59,0.07487507807620236,0.4613553801828887,0.0,0.0
16.0,1.0,86.5,"Maioni, Miss. Roberta",0,505,1,1,0,1,,110152,1.0,1,3,110152,3,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,28.83,0.2250936914428482,0.19829637980709008,0.0,0.20000000000000004
18.0,2.0,108.9,"Penasco y Castellana, Mr. Victor de Satode",0,506,1,0,1,0,,PC 17758,1.0,2,1,17758,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,36.3,0.28341661461586504,0.22334961793811853,0.1,0.20000000000000004
33.0,1.0,26.0,"Quick, Mrs. Frederick Charles (Jane Richards)",2,507,2,1,0,1,,26360,1.0,3,2,26360,3,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,8.67,0.06769206745783884,0.4112489039208318,0.20000000000000004,0.20000000000000004
30.0,1.0,26.55,"Bradley, Mr. George (""George Arthur Brayton"")",0,508,1,0,0,1,,111427,1.0,1,1,111427,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.37366904672428913,0.0,0.0
28.0,1.0,22.525,"Olsen, Mr. Henry Margido",0,509,3,0,0,0,,C 4001,1.0,1,1,4001,3,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.51,0.058635227982510925,0.3486158085932607,0.0,0.20000000000000004
26.0,1.0,56.4958,"Lang, Mr. Fang",0,510,3,0,0,1,,1601,1.0,1,1,1601,8,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7.06,0.05512179887570268,0.32356257046223225,0.0,0.7000000000000001
29.0,3.0,7.75,"Daly, Mr. Eugene Patrick",0,511,3,0,0,1,,382651,1.0,1,1,382651,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.3611424276587749,0.0,0.0
30.0,1.0,8.05,"Webber, Mr. James",0,512,3,0,0,0,,SOTON/OQ 3101316,1.0,1,1,3101316,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
36.0,1.0,26.2875,"McGough, Mr. James Robert",0,513,1,0,0,1,,PC 17473,1.0,1,1,17473,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.29,0.20526233603997499,0.44882876111737446,0.0,0.0
54.0,2.0,59.4,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0,514,1,1,1,1,,PC 17603,1.0,2,2,17603,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,29.7,0.23188632104934412,0.6743079042966303,0.1,0.1
24.0,1.0,7.4958,"Coleff, Mr. Satio",0,515,3,0,0,0,,349209,1.0,1,1,349209,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.5,0.05855715178013741,0.2985093323312038,0.0,0.0
47.0,1.0,34.0208,"Walker, Mr. William Anderson",0,516,1,0,0,0,,36967,1.0,1,1,36967,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,34.02,0.2656152404747033,0.5866215708380309,0.0,0.0
34.0,1.0,10.5,"Lemore, Mrs. (Amelia Milley)",0,517,2,1,0,1,,C.A. 34260,1.0,1,2,34260,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.423775522986346,0.0,0.0
30.0,3.0,24.15,"Ryan, Mr. Patrick",0,518,3,0,0,0,,371110,1.0,1,1,371110,3,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.20000000000000004
36.0,1.0,26.0,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,519,2,1,1,1,,226875,1.0,2,2,226875,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.44882876111737446,0.1,0.1
32.0,1.0,7.8958,"Pavlovic, Mr. Stefo",0,520,3,0,0,0,,349242,1.0,1,1,349242,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.3987222848553176,0.0,0.0
30.0,1.0,93.5,"Perreault, Miss. Anne",0,521,1,1,0,1,,12749,1.0,1,3,12749,4,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,23.38,0.18254216114928168,0.37366904672428913,0.0,0.30000000000000004
22.0,1.0,7.8958,"Vovk, Mr. Janko",0,522,3,0,0,0,,349252,1.0,1,1,349252,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.2734560942001754,0.0,0.0
30.0,2.0,7.225,"Lahoud, Mr. Sarkis",0,523,3,0,0,0,,2624,1.0,1,1,2624,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.22,0.05637101811367894,0.37366904672428913,0.0,0.0
44.0,2.0,57.9792,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",1,524,1,1,0,1,,111361,1.0,2,2,111361,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,28.99,0.22634291068082443,0.5490417136414882,0.1,0.1
30.0,2.0,7.2292,"Kassem, Mr. Fared",0,525,3,0,0,0,,2700,1.0,1,1,2700,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.0
40.5,3.0,7.75,"Farrell, Mr. James",0,526,3,0,0,0,,367232,1.0,1,1,367232,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.5051985469121885,0.0,0.0
50.0,1.0,10.5,"Ridsdale, Miss. Lucy",0,527,2,1,0,1,,W./C. 14258,1.0,1,3,14258,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.6242014280345735,0.0,0.0
30.0,1.0,221.7792,"Farthing, Mr. John",0,528,1,0,0,0,,PC 17483,1.0,1,1,17483,4,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,55.44,0.4328544659587757,0.37366904672428913,0.0,0.30000000000000004
39.0,1.0,7.925,"Salonen, Mr. Johan Werner",0,529,3,0,0,0,,3101296,1.0,1,1,3101296,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.92,0.061836352279825105,0.48640861831391713,0.0,0.0
23.0,1.0,11.5,"Hocking, Mr. Richard George",1,530,2,0,2,0,,29104,1.0,4,1,29104,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11.5,0.08978763272954403,0.28598271326568964,0.30000000000000004,0.0
2.0,1.0,26.0,"Quick, Miss. Phyllis May",1,531,2,1,1,1,,26360,1.0,3,3,26360,3,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,8.67,0.06769206745783884,0.02292371288989102,0.20000000000000004,0.20000000000000004
30.0,2.0,7.2292,"Toufik, Mr. Nakli",0,532,3,0,0,0,,2641,1.0,1,1,2641,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.0
17.0,2.0,7.2292,"Elias, Mr. Joseph Jr",1,533,3,0,1,0,,2690,1.0,3,1,2690,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.23,0.05644909431605247,0.2108229988726043,0.20000000000000004,0.0
35.0,2.0,22.3583,"Peter, Mrs. Catherine (Catherine Rizk)",2,534,3,1,0,1,,2668,1.0,3,2,2668,3,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,7.45,0.05816677076826983,0.43630214205186024,0.20000000000000004,0.20000000000000004
30.0,1.0,8.6625,"Cacic, Miss. Marija",0,535,3,1,0,0,,315084,1.0,1,3,315084,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.37366904672428913,0.0,0.0
7.0,1.0,26.25,"Hart, Miss. Eva Miriam",2,536,2,1,0,1,,F.C.C. 13529,1.0,3,3,13529,3,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,8.75,0.06831667707682698,0.0855568082174621,0.20000000000000004,0.20000000000000004
45.0,1.0,26.55,"Butt, Major. Archibald Willingham",0,537,1,0,0,0,,113050,1.0,1,5,113050,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.5615683327070025,0.0,0.0
30.0,2.0,106.425,"LeRoy, Miss. Bertha",0,538,1,1,0,1,,PC 17761,1.0,1,3,17761,3,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,35.48,0.2770143660212367,0.37366904672428913,0.0,0.20000000000000004
30.0,1.0,14.5,"Risien, Mr. Samuel Beard",0,539,3,0,0,0,,364498,1.0,1,1,364498,2,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.25,0.056605246720799494,0.37366904672428913,0.0,0.1
22.0,2.0,49.5,"Frolicher, Miss. Hedwig Margaritha",2,540,1,1,0,1,,13568,1.0,3,3,13568,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,49.5,0.3864772017489069,0.2734560942001754,0.20000000000000004,0.0
36.0,1.0,71.0,"Crosby, Miss. Harriet R",2,541,1,1,0,1,,WE/P 5735,1.0,3,3,5735,2,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,35.5,0.2771705184259837,0.44882876111737446,0.20000000000000004,0.1
9.0,1.0,31.275,"Andersson, Miss. Ingeborg Constanzia",2,542,3,1,4,0,,347082,1.0,7,3,347082,7,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4.47,0.034900062460961896,0.11061004634849055,0.6000000000000001,0.6000000000000001
11.0,1.0,31.275,"Andersson, Miss. Sigrid Elisabeth",2,543,3,1,4,0,,347082,1.0,7,3,347082,7,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,4.47,0.034900062460961896,0.135663284479519,0.6000000000000001,0.6000000000000001
32.0,1.0,26.0,"Beane, Mr. Edward",0,544,2,0,1,1,,2908,1.0,2,1,2908,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.3987222848553176,0.1,0.1
50.0,2.0,106.425,"Douglas, Mr. Walter Donald",0,545,1,0,1,0,,PC 17761,1.0,2,1,17761,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,35.48,0.2770143660212367,0.6242014280345735,0.1,0.20000000000000004
